,id,published,title,reference,year_month,year,month,clean_text,sentiment,polarity,subjectivity
879,24864121,2015-01-15,A broadly neutralizing human monoclonal antibody exhibits in vivo efficacy against both human metapneumovirus and respiratory syncytial virus.,https://pubmed.ncbi.nlm.nih.gov/24864121,2015-01,2015,1,broadly neutralizing human monoclonal antibody exhibit vivo efficacy human metapneumovirus respiratory syncytial virus,positive,0.020833333333333332,0.1708333333333333
880,25848314,2015-01-07,Respiratory metapneumoviral infection without co-infection in association with acute and chronic lung allograft dysfunction.,https://pubmed.ncbi.nlm.nih.gov/25848314,2015-01,2015,1,respiratory metapneumoviral infection without association acute chronic lung allograft dysfunction,positive,0.6,0.9
881,25822885,2015-01-07,"The clinical and etiological characteristics of influenza-like illness (ILI) in outpatients in Shanghai, China, 2011 to 2013.",https://pubmed.ncbi.nlm.nih.gov/25822885,2015-01,2015,1,etiological characteristic illness ili outpatient shanghai china,negative,-0.06666666666666667,0.4666666666666666
882,25773766,2015-01-07,Phylogenetic analysis of human metapneumovirus detected in hospitalized patients in Kuwait during the years 2009-2011.,https://pubmed.ncbi.nlm.nih.gov/25773766,2015-01,2015,1,phylogenetic human metapneumovirus detected hospitalized kuwait year,neutral,0.0,0.1
883,26332375,2015-01-07,Viral Co-Infections in Pediatric Patients Hospitalized with Lower Tract Acute Respiratory Infections.,https://pubmed.ncbi.nlm.nih.gov/26332375,2015-01,2015,1,viral pediatric hospitalized lower tract acute respiratory infection,positive,0.6,0.9
884,27096202,2015-01-07,Design and Evaluation of a Multi-Epitope Peptide of Human Metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/27096202,2015-01,2015,1,design evaluation peptide human metapneumovirus,neutral,0.0,0.1
885,25925246,2015-01-07,"The Prevalence of Human Bocavirus, Human Coronavirus-NL63, Human Metapneumovirus, Human Polyomavirus KI and WU in Respiratory Tract Infections in Kuwait.",https://pubmed.ncbi.nlm.nih.gov/25925246,2015-01,2015,1,prevalence human bocavirus human human metapneumovirus human polyomavirus ki wu respiratory tract infection kuwait,neutral,0.0,0.1
886,26559227,2015-01-07,Understanding Lung Immunopathology Caused by the Human Metapneumovirus: Implications for Rational Vaccine Design.,https://pubmed.ncbi.nlm.nih.gov/26559227,2015-01,2015,1,understanding lung immunopathology caused human metapneumovirus implication rational vaccine design,neutral,0.0,0.1
887,25890989,2015-01-07,Respiratory viruses and torque teno virus in adults with acute respiratory infections.,https://pubmed.ncbi.nlm.nih.gov/25890989,2015-01,2015,1,respiratory virus torque teno virus adult acute respiratory infection,positive,0.35,0.6
888,26107509,2015-01-07,Evaluation of Four Commercial Multiplex Molecular Tests for the Diagnosis of Acute Respiratory Infections.,https://pubmed.ncbi.nlm.nih.gov/26107509,2015-01,2015,1,evaluation four commercial multiplex molecular test diagnosis acute respiratory infection,positive,0.3,0.45
889,25803584,2015-01-07,Effect of in vitro syncytium formation on the severity of human metapneumovirus disease in a murine model.,https://pubmed.ncbi.nlm.nih.gov/25803584,2015-01,2015,1,effect vitro syncytium formation severity human metapneumovirus disease murine model,neutral,0.0,0.1
890,26421018,2015-01-07,New-Onset Myocarditis in an Immunocompetent Adult with Acute Metapneumovirus Infection.,https://pubmed.ncbi.nlm.nih.gov/26421018,2015-01,2015,1,myocarditis immunocompetent adult acute metapneumovirus infection,positive,0.35,0.6
891,25590310,2015-01-07,The seasonality of respiratory viruses in patients with chronic rhinosinusitis.,https://pubmed.ncbi.nlm.nih.gov/25590310,2015-01,2015,1,seasonality respiratory virus chronic rhinosinusitis,neutral,0.0,0.0
892,26676503,2015-01-07,Performance of direct immunofluorescence assay for the detection of human metapneumovirus under clinical laboratory settings.,https://pubmed.ncbi.nlm.nih.gov/26676503,2015-01,2015,1,performance direct immunofluorescence assay detection human metapneumovirus laboratory setting,positive,0.05,0.25
893,26281305,2015-01-07,[The ARI etiology among children in Belarus in 2011-2012].,https://pubmed.ncbi.nlm.nih.gov/26281305,2015-01,2015,1,ari etiology among child belarus,neutral,0.0,0.0
894,25307684,2015-01-07,Frequency of viral etiology in symptomatic adult upper respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/25307684,2015-01,2015,1,frequency viral etiology symptomatic adult upper respiratory tract infection,positive,0.05,0.15
895,26664779,2015-01-07,Clinical Significance of Human Metapneumovirus in Refractory Status Epilepticus and Encephalitis: Case Report and Review of the Literature.,https://pubmed.ncbi.nlm.nih.gov/26664779,2015-01,2015,1,significance human metapneumovirus refractory status epilepticus encephalitis report literature,neutral,0.0,0.1
896,26365279,2015-01-07,Avian metapneumovirus infection of chicken and turkey tracheal organ cultures: comparison of virus-host interactions.,https://pubmed.ncbi.nlm.nih.gov/26365279,2015-01,2015,1,avian metapneumovirus infection chicken turkey tracheal organ culture comparison interaction,negative,-0.6,0.95
897,25973924,2015-01-07,Association of respiratory viruses with outcomes of severe childhood pneumonia in Botswana.,https://pubmed.ncbi.nlm.nih.gov/25973924,2015-01,2015,1,association respiratory virus outcome severe childhood pneumonia botswana,neutral,0.0,0.0
898,25974986,2015-01-07,Etiological role of ortho- and paramyxoviruses in acute respiratory tract infections among children aged < 4 years in Bulgaria.,https://pubmed.ncbi.nlm.nih.gov/25974986,2015-01,2015,1,etiological role paramyxovirus acute respiratory tract infection among child aged year bulgaria,positive,0.25,0.65
899,25977598,2015-01-07,Differential mucin expression by respiratory syncytial virus and human metapneumovirus infection in human epithelial cells.,https://pubmed.ncbi.nlm.nih.gov/25977598,2015-01,2015,1,differential mucin expression respiratory syncytial virus human metapneumovirus infection human epithelial cell,neutral,0.0,0.1
900,25355870,2015-01-07,Impact and regulation of lambda interferon response in human metapneumovirus infection.,https://pubmed.ncbi.nlm.nih.gov/25355870,2015-01,2015,1,impact regulation lambda interferon response human metapneumovirus infection,neutral,0.0,0.1
901,26107630,2015-01-07,Incidence and Risk Factors for Respiratory Syncytial Virus and Human Metapneumovirus Infections among Children in the Remote Highlands of Peru.,https://pubmed.ncbi.nlm.nih.gov/26107630,2015-01,2015,1,incidence risk factor respiratory syncytial virus human metapneumovirus infection among child remote highland peru,negative,-0.05,0.15000000000000002
902,25417845,2014-12-07,"Human metapneumovirus infection in chimpanzees, United States.",https://pubmed.ncbi.nlm.nih.gov/25417845,2014-12,2014,12,human metapneumovirus infection chimpanzee united state,neutral,0.0,0.1
903,25419459,2014-12-07,Respiratory Tract Infections Due to Human Metapneumovirus in Immunocompromised Children.,https://pubmed.ncbi.nlm.nih.gov/25419459,2014-12,2014,12,respiratory tract infection due human metapneumovirus immunocompromised child,negative,-0.0625,0.2375
904,25440914,2014-12-07,Human metapneumovirus pneumonia in patients with hematological malignancies.,https://pubmed.ncbi.nlm.nih.gov/25440914,2014-12,2014,12,human metapneumovirus pneumonia hematological malignancy,neutral,0.0,0.1
905,25623460,2014-12-07,[Molecular epidemiology of human metapneumovirus in children with respiratory tract infection in Hangzhou].,https://pubmed.ncbi.nlm.nih.gov/25623460,2014-12,2014,12,molecular epidemiology human metapneumovirus child respiratory tract infection hangzhou,neutral,0.0,0.1
906,25408253,2014-11-19,Imaging analysis of human metapneumovirus-infected cells provides evidence for the involvement of F-actin and the raft-lipid microdomains in virus morphogenesis.,https://pubmed.ncbi.nlm.nih.gov/25408253,2014-11,2014,11,imaging human cell provides evidence involvement microdomains virus morphogenesis,neutral,0.0,0.1
907,25339663,2014-11-15,Programmed death-1 impairs secondary effector lung CD8⁺ T cells during respiratory virus reinfection.,https://pubmed.ncbi.nlm.nih.gov/25339663,2014-11,2014,11,programmed impairs secondary effector lung cell respiratory virus reinfection,negative,-0.3,0.3
908,25122790,2014-11-07,Methyltransferase-defective avian metapneumovirus vaccines provide complete protection against challenge with the homologous Colorado strain and the heterologous Minnesota strain.,https://pubmed.ncbi.nlm.nih.gov/25122790,2014-11,2014,11,avian metapneumovirus vaccine provide complete protection challenge homologous colorado strain heterologous minnesota strain,positive,0.1,0.4
909,25183359,2014-11-07,Comparison of three commercial RT-PCR systems for the detection of respiratory viruses.,https://pubmed.ncbi.nlm.nih.gov/25183359,2014-11,2014,11,comparison three commercial system detection respiratory virus,neutral,0.0,0.0
910,25432232,2014-11-07,Human metapneumovirus infection among outpatient children in Dibrugarh.,https://pubmed.ncbi.nlm.nih.gov/25432232,2014-11,2014,11,human metapneumovirus infection among outpatient child dibrugarh,neutral,0.0,0.1
911,25313605,2014-10-15,Risk factors of prolonged hospital stay in children with viral severe acute respiratory infections.,https://pubmed.ncbi.nlm.nih.gov/25313605,2014-10,2014,10,risk factor prolonged hospital stay child viral severe acute respiratory infection,positive,0.6,0.9
912,25056335,2014-10-07,Detection of respiratory viruses in sputum from adults by use of automated multiplex PCR.,https://pubmed.ncbi.nlm.nih.gov/25056335,2014-10,2014,10,detection respiratory virus sputum adult use automated multiplex pcr,positive,0.1,0.3
913,25056882,2014-10-07,Rational design of human metapneumovirus live attenuated vaccine candidates by inhibiting viral mRNA cap methyltransferase.,https://pubmed.ncbi.nlm.nih.gov/25056882,2014-10,2014,10,rational design human metapneumovirus live attenuated vaccine candidate inhibiting viral mrna cap methyltransferase,positive,0.06818181818181818,0.3
914,25066886,2014-10-07,The relevance of respiratory viral infections in the exacerbations of chronic obstructive pulmonary disease—a systematic review.,https://pubmed.ncbi.nlm.nih.gov/25066886,2014-10,2014,10,relevance respiratory viral infection exacerbation chronic obstructive pulmonary systematic,neutral,0.0,0.0
915,24749674,2014-10-07,Alveolar macrophages contribute to the pathogenesis of human metapneumovirus infection while protecting against respiratory syncytial virus infection.,https://pubmed.ncbi.nlm.nih.gov/24749674,2014-10,2014,10,alveolar macrophage contribute pathogenesis human metapneumovirus infection protecting respiratory syncytial virus infection,neutral,0.0,0.1
916,25492660,2014-10-07,[Simultaneous detection of respiratory viruses and influenza A virus subtypes using multiplex PCR].,https://pubmed.ncbi.nlm.nih.gov/25492660,2014-10,2014,10,simultaneous detection respiratory virus influenza virus subtypes multiplex pcr,neutral,0.0,0.0
917,26104361,2014-10-07,Human Metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/26104361,2014-10,2014,10,human metapneumovirus,neutral,0.0,0.1
918,24811725,2014-10-07,Viral and host factors determine innate immune responses in airway epithelial cells from children with wheeze and atopy.,https://pubmed.ncbi.nlm.nih.gov/24811725,2014-10,2014,10,viral host factor determine innate immune response airway epithelial cell child wheeze atopy,neutral,0.0,0.0
919,25031352,2014-10-07,Structural insights into the human metapneumovirus glycoprotein ectodomain.,https://pubmed.ncbi.nlm.nih.gov/25031352,2014-10,2014,10,structural insight human metapneumovirus glycoprotein ectodomain,neutral,0.0,0.1
920,25584194,2014-09-30,Respiratory Viral Infections and Subversion of Cellular Antioxidant Defenses.,https://pubmed.ncbi.nlm.nih.gov/25584194,2014-09,2014,9,respiratory viral infection subversion cellular antioxidant defense,neutral,0.0,0.0
921,24859050,2014-09-07,A duplex recombinant viral nucleoprotein microbead immunoassay for simultaneous detection of seroresponses to human respiratory syncytial virus and metapneumovirus infections.,https://pubmed.ncbi.nlm.nih.gov/24859050,2014-09,2014,9,duplex recombinant viral nucleoprotein microbead immunoassay simultaneous detection seroresponses human respiratory syncytial virus metapneumovirus infection,neutral,0.0,0.1
922,25268340,2014-09-07,Rhinovirus infection in children hospitalized with acute bronchiolitis and its impact on subsequent wheezing or asthma: a comparison of etiologies.,https://pubmed.ncbi.nlm.nih.gov/25268340,2014-09,2014,9,rhinovirus infection child hospitalized acute bronchiolitis impact subsequent wheezing asthma comparison etiology,positive,0.3,0.47500000000000003
923,24652781,2014-09-07,Prevalence and molecular characterization of human metapneumovirus in influenza a negative sample in Thailand.,https://pubmed.ncbi.nlm.nih.gov/24652781,2014-09,2014,9,prevalence molecular characterization human metapneumovirus influenza negative sample thailand,negative,-0.15,0.25
924,25382484,2014-09-07,"Phylogenetic analysis of human metapneumovirus among children with acute respiratory infections in Kuala Lumpur, Malaysia.",https://pubmed.ncbi.nlm.nih.gov/25382484,2014-09,2014,9,phylogenetic human metapneumovirus among child acute respiratory infection kuala lumpur malaysia,positive,0.3,0.5
925,24965465,2014-09-07,Acute clearance of human metapneumovirus occurs independently of natural killer cells.,https://pubmed.ncbi.nlm.nih.gov/24965465,2014-09,2014,9,acute clearance human metapneumovirus occurs independently natural killer cell,positive,0.2333333333333333,0.4666666666666666
926,25222310,2014-08-07,Apnea induced by respiratory syncytial virus infection is not associated with viral invasion of the central nervous system.,https://pubmed.ncbi.nlm.nih.gov/25222310,2014-08,2014,8,apnea induced respiratory syncytial virus infection viral invasion central nervous system,neutral,0.0,0.25
927,24756465,2014-08-07,First evidence of avian metapneumovirus subtype A infection in turkeys in Egypt.,https://pubmed.ncbi.nlm.nih.gov/24756465,2014-08,2014,8,first evidence avian metapneumovirus subtype infection turkey egypt,positive,0.25,0.3333333333333333
928,24760760,2014-08-07,Excessive production and extreme editing of human metapneumovirus defective interfering RNA is associated with type I IFN induction.,https://pubmed.ncbi.nlm.nih.gov/24760760,2014-08,2014,8,excessive production extreme editing human metapneumovirus defective interfering rna type ifn induction,negative,-0.125,0.7000000000000001
929,24841931,2014-08-07,Human metapneumovirus: review of an important respiratory pathogen.,https://pubmed.ncbi.nlm.nih.gov/24841931,2014-08,2014,8,human metapneumovirus important respiratory pathogen,positive,0.2,0.55
930,25345531,2014-08-07,"Human respiratory syncytial virus and metapneumovirus in patients with acute respiratory infection in Colombia, 2000 - 2011.",https://pubmed.ncbi.nlm.nih.gov/25345531,2014-08,2014,8,human respiratory syncytial virus metapneumovirus acute respiratory infection colombia,positive,0.3,0.5
931,24992716,2014-08-06,Reversion to virulence of a subtype B avian metapneumovirus vaccine: is it time for regulators to require availability of vaccine progenitors?,https://pubmed.ncbi.nlm.nih.gov/24992716,2014-08,2014,8,reversion virulence subtype b avian metapneumovirus vaccine time regulator require availability vaccine progenitor,neutral,0.0,0.0
932,25060776,2014-07-25,Isolation and characterization of a subtype C avian metapneumovirus circulating in Muscovy ducks in China.,https://pubmed.ncbi.nlm.nih.gov/25060776,2014-07,2014,7,isolation characterization subtype c avian metapneumovirus circulating muscovy duck china,neutral,0.0,0.0
933,25438015,2014-07-24,Small Animal Models for Human Metapneumovirus: Cotton Rat is More Permissive than Hamster and Mouse.,https://pubmed.ncbi.nlm.nih.gov/25438015,2014-07,2014,7,small animal model human metapneumovirus cotton rat permissive hamster mouse,negative,-0.125,0.25
934,24852890,2014-07-07,Influenza and other respiratory virus infections in outpatients with medically attended acute respiratory infection during the 2011-12 influenza season.,https://pubmed.ncbi.nlm.nih.gov/24852890,2014-07,2014,7,influenza respiratory virus infection outpatient medically attended acute respiratory infection influenza season,positive,0.3,0.45
935,25199375,2014-07-07,[Epidemiological study of respiratory viruses detected in patients under two years old who required admission because of lower respiratory disease].,https://pubmed.ncbi.nlm.nih.gov/25199375,2014-07,2014,7,epidemiological respiratory virus detected two year old required admission lower respiratory disease,positive,0.1,0.2
936,24619492,2014-07-07,Respiratory virus infections among children in South China.,https://pubmed.ncbi.nlm.nih.gov/24619492,2014-07,2014,7,respiratory virus infection among child south china,neutral,0.0,0.0
937,25272592,2014-07-07,"[Detection of respiratory viruses in influenza-like illness in Shijiazhuang, China in 2011].",https://pubmed.ncbi.nlm.nih.gov/25272592,2014-07,2014,7,detection respiratory virus illness shijiazhuang china,neutral,0.0,0.0
938,24761765,2014-07-07,Comparative epidemiology of human metapneumovirus- and respiratory syncytial virus-associated hospitalizations in Guatemala.,https://pubmed.ncbi.nlm.nih.gov/24761765,2014-07,2014,7,comparative epidemiology human respiratory syncytial hospitalization guatemala,neutral,0.0,0.1
939,24150877,2014-07-07,Respiratory syncytial virus detection in cells and clinical samples by using three new monoclonal antibodies.,https://pubmed.ncbi.nlm.nih.gov/24150877,2014-07,2014,7,respiratory syncytial virus detection cell sample three new monoclonal antibody,positive,0.13636363636363635,0.45454545454545453
940,24961189,2014-07-07,Etiology of acute bronchiolitis and the relationship with meteorological conditions in hospitalized infants in China.,https://pubmed.ncbi.nlm.nih.gov/24961189,2014-07,2014,7,etiology acute bronchiolitis relationship meteorological condition hospitalized infant china,positive,0.6,0.9
941,24535712,2014-07-07,Clinical and epidemiologic factors related to subsequent wheezing after virus-induced lower respiratory tract infections in hospitalized pediatric patients younger than 3 years.,https://pubmed.ncbi.nlm.nih.gov/24535712,2014-07,2014,7,epidemiologic factor related subsequent wheezing lower respiratory tract infection hospitalized pediatric younger year,neutral,0.0,0.15
942,24698156,2014-07-07,Relationships between A(H1N1)pdm09 influenza infection and infections with other respiratory viruses.,https://pubmed.ncbi.nlm.nih.gov/24698156,2014-07,2014,7,relationship influenza infection infection respiratory virus,neutral,0.0,0.0
943,24585393,2014-06-07,Longitudinal field studies of avian metapneumovirus and turkey hemorrhagic enteritis virus in turkeys suffering from colibacillosis associated mortality.,https://pubmed.ncbi.nlm.nih.gov/24585393,2014-06,2014,6,longitudinal field study avian metapneumovirus turkey hemorrhagic enteritis virus turkey suffering colibacillosis mortality,neutral,0.0,0.0
944,25055624,2014-06-07,"A sensitive, reproducible, and economic real-time reverse transcription PCR detecting avian metapneumovirus subtypes A and B.",https://pubmed.ncbi.nlm.nih.gov/25055624,2014-06,2014,6,sensitive reproducible economic reverse transcription pcr detecting avian metapneumovirus subtypes b,positive,0.15000000000000002,0.55
945,24726644,2014-06-07,"IRF-3, IRF-7, and IPS-1 promote host defense against acute human metapneumovirus infection in neonatal mice.",https://pubmed.ncbi.nlm.nih.gov/24726644,2014-06,2014,6,promote host defense acute human metapneumovirus infection neonatal mouse,positive,0.3,0.5
946,25174464,2014-06-07,"[Viral etiologies of hospitalized pneumonia patients aged less than five years in six provinces, 2009-2012].",https://pubmed.ncbi.nlm.nih.gov/25174464,2014-06,2014,6,viral etiology hospitalized pneumonia aged less five year six province,negative,-0.13333333333333333,0.23333333333333334
947,24661686,2014-06-07,Performance of a rapid multi-analyte 2-photon excitation assay in children with acute respiratory infection.,https://pubmed.ncbi.nlm.nih.gov/24661686,2014-06,2014,6,performance rapid excitation assay child acute respiratory infection,positive,0.6,0.9
948,24672031,2014-06-07,Human metapneumovirus virus-like particles induce protective B and T cell responses in a mouse model.,https://pubmed.ncbi.nlm.nih.gov/24672031,2014-06,2014,6,human metapneumovirus particle induce protective b cell response mouse model,neutral,0.0,0.1
949,24672038,2014-06-07,Human metapneumovirus SH and G glycoproteins inhibit macropinocytosis-mediated entry into human dendritic cells and reduce CD4+ T cell activation.,https://pubmed.ncbi.nlm.nih.gov/24672038,2014-06,2014,6,human metapneumovirus sh g glycoprotein inhibit entry human dendritic cell reduce cell activation,neutral,0.0,0.1
950,24672047,2014-06-07,The human metapneumovirus small hydrophobic protein has properties consistent with those of a viroporin and can modulate viral fusogenic activity.,https://pubmed.ncbi.nlm.nih.gov/24672047,2014-06,2014,6,human metapneumovirus small hydrophobic protein property consistent viroporin modulate viral fusogenic activity,neutral,0.0,0.25
951,24686044,2014-06-07,Human metapneumovirus viral load is an important risk factor for disease severity in young children.,https://pubmed.ncbi.nlm.nih.gov/24686044,2014-06,2014,6,human metapneumovirus viral load important risk factor disease severity young child,positive,0.16666666666666666,0.5
952,25024868,2014-06-07,Etiology and clinical outcomes of acute respiratory virus infection in hospitalized adults.,https://pubmed.ncbi.nlm.nih.gov/25024868,2014-06,2014,6,etiology outcome acute respiratory virus infection hospitalized adult,positive,0.35,0.6
953,24845106,2014-05-20,Human metapneumovirus infection induces significant changes in small noncoding RNA expression in airway epithelial cells.,https://pubmed.ncbi.nlm.nih.gov/24845106,2014-05,2014,5,human metapneumovirus infection induces significant change small noncoding rna expression airway epithelial cell,positive,0.041666666666666664,0.4583333333333333
954,24842877,2014-05-19,Drastic changes in conformational dynamics of the antiterminator M2-1 regulate transcription efficiency in Pneumovirinae.,https://pubmed.ncbi.nlm.nih.gov/24842877,2014-05,2014,5,drastic change conformational dynamic antiterminator regulate transcription efficiency pneumovirinae,neutral,0.0,0.16666666666666666
955,24857012,2014-05-07,[Pathogenesis of human metapneumovirus infection and research on attenuated live vaccine].,https://pubmed.ncbi.nlm.nih.gov/24857012,2014-05,2014,5,pathogenesis human metapneumovirus infection research attenuated live vaccine,positive,0.06818181818181818,0.3
956,24512531,2014-05-07,Respiratory syncytial virus- and human metapneumovirus-associated emergency department and hospital burden in adults.,https://pubmed.ncbi.nlm.nih.gov/24512531,2014-05,2014,5,respiratory syncytial human emergency department hospital burden adult,positive,0.05,0.2
957,23040235,2014-04-07,Viral etiology of bronchiolitis among pediatric inpatients in northern Taiwan with emphasis on newly identified respiratory viruses.,https://pubmed.ncbi.nlm.nih.gov/23040235,2014-04,2014,4,viral etiology bronchiolitis among pediatric inpatient northern taiwan emphasis newly identified respiratory virus,positive,0.13636363636363635,0.45454545454545453
958,24478423,2014-04-07,"Roles of the putative integrin-binding motif of the human metapneumovirus fusion (f) protein in cell-cell fusion, viral infectivity, and pathogenesis.",https://pubmed.ncbi.nlm.nih.gov/24478423,2014-04,2014,4,role putative motif human metapneumovirus fusion f protein fusion viral infectivity pathogenesis,negative,-0.03333333333333333,0.25000000000000006
959,24009128,2014-04-07,Immunogenicity in mice of human metapneumovirus with a truncated SH glycoprotein.,https://pubmed.ncbi.nlm.nih.gov/24009128,2014-04,2014,4,immunogenicity mouse human metapneumovirus truncated sh glycoprotein,neutral,0.0,0.1
960,24131502,2014-04-07,High prevalence of human metapneumovirus subtype B in cases presenting as severe acute respiratory illness: an experience at tertiary care hospital.,https://pubmed.ncbi.nlm.nih.gov/24131502,2014-04,2014,4,high prevalence human metapneumovirus subtype b case presenting severe acute respiratory illness experience tertiary care hospital,positive,0.25333333333333335,0.5133333333333333
961,24819262,2014-04-07,[Determination of the frequency of human bocavirus and other respiratory viruses among 0-2 years age group children diagnosed as acute bronchiolitis].,https://pubmed.ncbi.nlm.nih.gov/24819262,2014-04,2014,4,determination frequency human bocavirus respiratory virus among year age group child diagnosed acute bronchiolitis,positive,0.3,0.5
962,24150959,2014-04-07,The 2009 pandemic influenza A(H1N1) coincides with changes in the epidemiology of other viral pathogens causing acute respiratory tract infections in children.,https://pubmed.ncbi.nlm.nih.gov/24150959,2014-04,2014,4,pandemic influenza coincides change epidemiology viral pathogen causing acute respiratory tract infection child,positive,0.6,0.9
963,25007649,2014-04-04,[Metapneumovirus expands the understanding of Paramyxovirus cell fusion--a review].,https://pubmed.ncbi.nlm.nih.gov/25007649,2014-04,2014,4,metapneumovirus expands understanding paramyxovirus cell fusion,neutral,0.0,0.0
964,24662675,2014-03-24,Retrospective serology study of respiratory virus infections in captive great apes.,https://pubmed.ncbi.nlm.nih.gov/24662675,2014-03,2014,3,retrospective serology respiratory virus infection captive great ape,positive,0.5,0.675
965,24480724,2014-03-07,"Paediatric human metapneumovirus infection: epidemiology, prevention and therapy.",https://pubmed.ncbi.nlm.nih.gov/24480724,2014-03,2014,3,paediatric human metapneumovirus infection epidemiology prevention therapy,neutral,0.0,0.1
966,24123899,2014-03-07,Prospective evaluation for respiratory pathogens in children with sickle cell disease and acute respiratory illness.,https://pubmed.ncbi.nlm.nih.gov/24123899,2014-03,2014,3,prospective evaluation respiratory pathogen child sickle cell disease acute respiratory illness,positive,0.6,0.9
967,24515507,2014-03-07,Status epilepticus: a possible association with human metapneumovirus infection.,https://pubmed.ncbi.nlm.nih.gov/24515507,2014-03,2014,3,status epilepticus possible association human metapneumovirus infection,neutral,0.0,0.55
968,24403526,2014-03-07,Development of a luciferase immunoprecipitation system assay to detect IgG antibodies against human respiratory syncytial virus nucleoprotein.,https://pubmed.ncbi.nlm.nih.gov/24403526,2014-03,2014,3,development luciferase immunoprecipitation system assay detect igg antibody human respiratory syncytial virus nucleoprotein,neutral,0.0,0.1
969,23702099,2014-02-07,Performance of a rapid human metapneumovirus antigen test during an outbreak in a long-term care facility.,https://pubmed.ncbi.nlm.nih.gov/23702099,2014-02,2014,2,performance rapid human metapneumovirus antigen test outbreak care facility,neutral,0.0,0.1
970,23929232,2014-02-07,"Development of real-time RT-PCR for detection of human metapneumovirus and genetic analysis of circulating strains (2009-2011) in Pune, India.",https://pubmed.ncbi.nlm.nih.gov/23929232,2014-02,2014,2,development detection human metapneumovirus genetic circulating strain pune india,neutral,0.0,0.1
971,23989108,2014-02-07,Seasonal occurrence of human metapneumovirus infections in Croatia.,https://pubmed.ncbi.nlm.nih.gov/23989108,2014-02,2014,2,seasonal occurrence human metapneumovirus infection croatia,neutral,0.0,0.1
972,24269205,2014-02-07,Identification of human metapneumovirus genotypes A and B from clinical specimens by reverse transcription loop-mediated isothermal amplification.,https://pubmed.ncbi.nlm.nih.gov/24269205,2014-02,2014,2,identification human metapneumovirus genotype b specimen reverse transcription isothermal amplification,neutral,0.0,0.1
973,24499605,2014-02-05,"Respiratory viruses within homeless shelters in Marseille, France.",https://pubmed.ncbi.nlm.nih.gov/24499605,2014-02,2014,2,respiratory virus within homeless shelter marseille france,neutral,0.0,0.0
974,24299779,2014-01-30,Structure and anti-metapneumovirus activity of sulfated galactans from the red seaweed Cryptonemia seminervis.,https://pubmed.ncbi.nlm.nih.gov/24299779,2014-01,2014,1,structure activity sulfated galactans red seaweed cryptonemia seminervis,neutral,0.0,0.0
975,24480060,2014-01-23,A new laboratory-based surveillance system (Respiratory DataMart System) for influenza and other respiratory viruses in England: results and experience from 2009 to 2012.,https://pubmed.ncbi.nlm.nih.gov/24480060,2014-01,2014,1,new surveillance system respiratory datamart system influenza respiratory virus england experience,positive,0.13636363636363635,0.45454545454545453
976,24411575,2014-01-07,A calcium-fortified viral matrix protein.,https://pubmed.ncbi.nlm.nih.gov/24411575,2014-01,2014,1,viral matrix protein,neutral,0.0,0.0
977,25118733,2014-01-07,Comparison of severe pneumonia caused by Human metapneumovirus and respiratory syncytial virus in hospitalized children.,https://pubmed.ncbi.nlm.nih.gov/25118733,2014-01,2014,1,comparison severe pneumonia caused human metapneumovirus respiratory syncytial virus hospitalized child,neutral,0.0,0.1
978,25848781,2014-01-07,Non-influenza viruses in acute respiratory infections among young children. High prevalence of HMPV during the H1N1V.2009 pandemic in Poland.,https://pubmed.ncbi.nlm.nih.gov/25848781,2014-01,2014,1,virus acute respiratory infection among young child high prevalence hmpv pandemic poland,positive,0.2866666666666667,0.6133333333333334
979,24858612,2014-01-07,Acute encephalopathy associated with human metapneumovirus infection.,https://pubmed.ncbi.nlm.nih.gov/24858612,2014-01,2014,1,acute encephalopathy human metapneumovirus infection,positive,0.3,0.5
980,24578714,2014-01-07,"Prevalence of respiratory viral infection in children hospitalized for acute lower respiratory tract diseases, and association of rhinovirus and influenza virus with asthma exacerbations.",https://pubmed.ncbi.nlm.nih.gov/24578714,2014-01,2014,1,prevalence respiratory viral infection child hospitalized acute lower respiratory tract disease association rhinovirus influenza virus asthma exacerbation,positive,0.6,0.9
981,25189985,2014-01-07,[Nosocomial respiratory viral infection].,https://pubmed.ncbi.nlm.nih.gov/25189985,2014-01,2014,1,nosocomial respiratory viral infection,neutral,0.0,0.0
982,23881085,2014-01-07,Seasonality and prevalence of respiratory pathogens detected by multiplex PCR at a tertiary care medical center.,https://pubmed.ncbi.nlm.nih.gov/23881085,2014-01,2014,1,seasonality prevalence respiratory pathogen detected multiplex pcr tertiary care medical center,negative,-0.05,0.05
983,24437352,2014-01-07,Evaluation of Flinders Technology Associates cards for storage and molecular detection of avian metapneumoviruses.,https://pubmed.ncbi.nlm.nih.gov/24437352,2014-01,2014,1,evaluation flinders technology associate card storage molecular detection avian metapneumoviruses,neutral,0.0,0.0
984,24617750,2014-01-07,Molecular detection and isolation of avian metapneumovirus in Mexico.,https://pubmed.ncbi.nlm.nih.gov/24617750,2014-01,2014,1,molecular detection isolation avian metapneumovirus mexico,neutral,0.0,0.0
